ticket_id,customer_id,subscription_id,category,created_at,resolved_at,status,agent_id,priority
8efab5ca-b300-463e-b137-b891ce9cf613,2613f9e0-92c2-4a7e-9172-d876e29a6732,55e56702-4f9e-4545-9b32-12fc0cce17fc,sim,2025-11-05 17:40:36,2025-11-28 17:40:36,closed,1191,high
d553ec79-137e-4f9a-a351-24ac85d4331b,b011e177-fd9e-4433-ac98-76ad4c733041,ced4b047-68e3-48f0-8a7b-573349f216c8,sim,2025-10-08 11:17:52,2025-10-28 11:17:52,closed,1702,low
aa5669c9-4dc7-48c7-9e6b-c04c70b3aae8,da79579a-3167-4c2a-8d50-859085deceeb,dd573077-76d6-421a-a702-c9881dd113d6,billing,2025-11-20 03:29:46,2025-11-23 03:29:46,escalated,1829,medium
7b638aad-40a6-4977-a726-b5ccdba78569,163e8f17-2374-433b-b71b-b5f808fb8afe,5bfb3bc0-a990-4319-9fde-98716fd3f875,billing,2025-10-19 14:15:46,2025-10-24 14:15:46,escalated,1973,low
9f88e06c-67c6-4d14-a406-298797c6861f,f68a069c-b8ea-4adf-8c9f-595c2d2d6a4f,b3681b7b-78d7-4c62-9d9d-329d281ecac1,network,2025-08-18 20:58:15,2025-08-25 20:58:15,closed,1612,low
1a26fdf0-7d03-4f48-8b25-cd7d86d40668,f8968836-12a0-4279-bf16-bf38fcfbdc03,47080905-f514-4052-bc82-f61da89644af,sim,2025-10-27 00:41:35,2025-11-11 00:41:35,closed,1997,medium
5986077c-715b-47a4-8c22-3b7fc06eed22,8640da6d-7e10-4d34-9000-255b6f79d017,bf371c0d-7385-4ddf-ae80-f21201958570,network,2025-08-13 08:56:11,2025-09-11 08:56:11,closed,1757,low
d7d142db-1a45-4f09-b90d-9dd0f5c45a57,34685f30-d74a-4517-91cb-5d94f66630bf,ebe1a237-9656-4d40-94f6-971d64fd489c,billing,2025-06-12 11:54:14,2025-06-27 11:54:14,escalated,1533,low
02455515-f47f-4e65-b429-68f9e160e075,f4fc317d-c8ab-4d77-94b8-22a640647c99,f86d79da-0e5b-4fce-bd28-9abf5a407f0b,sim,2025-02-21 12:01:27,,open,1646,medium
47464992-1e57-4798-a08c-945b6b23f1aa,496b7b40-8669-4cf5-8f36-44ce2220eb02,2a0d4446-53fd-46f9-9b1b-c552dc294e05,device,2024-09-29 21:12:15,2024-10-28 21:12:15,closed,1688,low
08940974-ca8e-470b-9a1d-c0a3edac7d6c,fc6d8100-d222-44fc-93f3-2a2216928ef4,00aedd11-9b9b-4731-8504-92df9a597a32,network,2025-10-25 12:48:56,2025-11-08 12:48:56,escalated,1132,low
6fb1822b-4065-4c8a-83b7-8be8e10a3847,9d6fbe81-666d-4cf9-b1fe-968d856a54a7,e0ff3c9c-f998-4cb6-97bf-95b09d3fcc87,network,2025-08-19 07:14:27,2025-08-21 07:14:27,escalated,1762,low
6ef1f614-984a-49e1-b13c-852e39b754b0,656476a6-7847-4a56-9b27-9515030502d3,45a17b40-d94f-49f7-9efb-0abebfa30568,network,2025-09-07 18:17:55,2025-09-17 18:17:55,escalated,1139,medium
ce801243-8d3f-49f3-b7f2-fdb23921bd12,574503df-9999-4b56-adb6-84790fe047fe,7c087d26-9799-4580-82d8-9f3bd977ba53,device,2025-06-27 04:09:51,2025-07-25 04:09:51,closed,1284,medium
58bc2383-3d55-41dc-ac21-6999487e64c5,2bfaaa25-e766-4a5a-b84a-cf6acf23bfaf,dd52c59d-e7d2-427e-ae25-b04934ba9580,device,2025-06-01 17:30:02,2025-06-06 17:30:02,escalated,1976,low
ce96c849-6487-4fda-a01d-fbfd08912788,9f2ae870-bc55-42c7-bcd2-7a05a56483a3,508c74fa-3265-49c5-be6c-b43b9d281261,sim,2025-08-04 09:18:37,,open,1809,low
4e119299-f26c-4a8b-8e47-9c3168c29e2c,054fd148-b723-48a5-8dc7-bc5fb396e23f,7b63a376-634c-41bf-8083-8e4be669dd6d,device,2024-09-08 14:31:30,2024-10-05 14:31:30,closed,1678,medium
3f322fdd-27e2-4f9b-9a9f-376172f594ba,1fd08543-a14b-4b4a-814c-87c5f162b378,de90f767-669c-48ce-afd7-bf96ed026aa7,device,2025-02-23 00:37:59,2025-03-14 00:37:59,closed,1466,medium
0e5ff495-a627-499d-b4ea-29d0a6d143a3,0695d6fa-3a44-4845-899b-76fbb2594753,b7bf9368-f4d5-4e5d-b7e0-b56e91e26383,network,2025-07-02 04:10:53,2025-07-13 04:10:53,escalated,1992,high
ac6d48c7-580e-470b-84cb-b82d3bd4bd12,a92ae6de-2c58-4f74-87ce-21c9f68dfb45,119537b4-f109-4d25-9f1c-e21f835938a1,sim,2025-04-19 17:09:43,,open,1300,medium
a2675b97-a504-4d05-9cbf-7b99796b66db,582e554e-40d5-49e8-97bc-98a2b48c15e2,4efd7bae-b3ba-4afb-8970-7d61234c3bee,sim,2025-09-23 12:01:10,,open,1214,high
dc3cbd12-e086-4a80-af6f-5d2a3fbc80b1,0f3d384c-82e5-4e5f-8e27-51678d4d4631,12ef1aad-cdb4-4d5d-a6df-ea9e18e3e756,billing,2024-11-17 18:42:32,2024-12-13 18:42:32,closed,1086,low
cbcd0665-5bc2-496b-8c26-bd21a846d900,dc4703b6-a3d0-4128-bcc7-66bef8998e85,f6f9b305-2649-4189-ab5c-3f2d42ab4432,billing,2024-11-29 00:34:58,2024-12-19 00:34:58,closed,1103,low
879fca3a-a936-4dd6-aef8-cc1a9343fab3,8f8e81f1-d5f6-4513-9e39-1e10e027b3b6,69daf1e3-092e-4629-a3fd-ca57d021c700,network,2025-09-13 08:52:02,,open,1784,low
d717054d-6815-4741-9940-bdf079d18b72,e8dcde37-6062-4cc8-8b8b-a221eb46d6fd,4f63cd43-af46-42de-a7f8-2d47433eda00,device,2024-05-23 11:44:23,2024-06-11 11:44:23,closed,1904,low
91602b9b-8f19-467c-9c41-2fec2e7a003b,3a14620c-f47e-45f2-866e-49a06ee75206,a27813df-5678-4e90-b916-730b7f248b0a,device,2025-11-16 18:50:48,2025-12-09 18:50:48,closed,1158,low
e7d70fd0-bf14-43ec-aa38-b8846e97262f,a2ea2182-94d0-48cb-89df-ae7749f7e0d7,7bd520f6-4088-43e4-b1ee-175f1e868b69,device,2024-12-04 23:15:12,2024-12-18 23:15:12,closed,1620,low
5406c72b-789f-43c4-a3a4-5704cc86661e,806219e0-5a58-42ed-91ee-cfb05707dfc3,2d389290-299f-483c-b11c-b93c85600070,billing,2023-09-05 11:28:27,2023-09-16 11:28:27,closed,1966,low
102b8cad-01ec-41d5-a21d-60a070e11bc3,973d686a-2161-48b8-9b26-1809ee147b9b,b0097676-4896-45d1-9a4a-bf62a7d78f1c,device,2025-01-08 07:43:18,2025-01-27 07:43:18,closed,1110,low
da44261e-979e-487d-bd13-d628ae427d9d,b0d4f15b-b9ae-42bc-9d3b-1db66aaf8a7c,feaef1d1-b328-4c4f-9f3f-694ca65db4d6,sim,2025-10-07 05:33:45,2025-10-20 05:33:45,closed,1961,low
e188595c-6251-4fba-953d-148cef51945a,212a9580-680c-418e-8481-1b0eef3031f1,45e8e1f6-fd5b-4ebf-bac6-f185d863ec16,device,2025-02-08 21:12:34,,open,1484,medium
c46d527e-a8cb-4e9f-8726-f76bcf06e516,add86649-10a7-4ed2-8cff-0e4d34546942,72a0cd10-d1c6-452b-aadb-373162d5b5ce,billing,2025-11-06 00:34:26,2025-11-24 00:34:26,escalated,1495,medium
d34d5017-13d2-4143-942b-9c20c5fade59,79d37345-b3fb-425a-80e0-a411b6d0b9d3,f2841b48-be4a-4140-a6e3-e44b793cbf3c,network,2025-01-28 22:58:23,2025-02-25 22:58:23,escalated,1500,medium
af963da8-9d4d-4dce-b122-caffb2957fad,ac1f33fa-e324-4d95-8f09-f4b462efc0e0,8c3d6ac1-1306-45da-b0a1-9cb30150ad89,network,2025-11-06 22:39:07,2025-11-14 22:39:07,escalated,1511,medium
e7135410-62cb-40e1-8164-9e9ef11e3924,95381252-f9f6-49ca-a6af-9dd5185b4c90,c7beb286-05a6-4509-8459-1e6ded0b470f,billing,2025-07-09 13:43:22,2025-07-28 13:43:22,closed,1441,low
eb482bdc-3416-418b-98a0-af04dcc8c7e9,aeead48d-6026-4105-b384-51b336e0d9e1,dbea1664-e29a-400e-bfed-70bfb1a16439,sim,2025-01-19 04:02:18,,open,1342,medium
79418de5-4893-4ba5-8d50-025f4b7ed954,24ead7eb-3d35-4c79-8488-ae57e56a12b7,ee38e532-3cd5-4942-8404-d7ca2bf61da0,billing,2024-09-12 05:50:55,,open,1615,medium
0d71fb6e-0f62-40ba-b4a9-6d5324890748,8e4718ef-3a37-423c-8721-8c743869245c,9c4214ab-2e87-4218-9a08-50d043dd0fdc,billing,2025-10-13 14:26:44,2025-11-02 14:26:44,escalated,1434,low
21d94b26-2c3a-44a0-8f17-b592ea746fbe,7e4915c9-59f0-4ae1-b6cf-8f01a63b4aad,bd734d6a-001b-41f7-a82a-dc12595d37dc,billing,2023-10-17 15:34:53,2023-11-10 15:34:53,escalated,1844,medium
60b3aa6b-2ce5-44c6-b2c6-1019792a7e81,36392945-43dd-4746-9b80-4f8f4d7df1d3,df50bb4d-6d66-4213-957e-6784fdf74dc4,device,2025-03-02 12:04:58,2025-03-22 12:04:58,closed,1117,medium
127fefae-3eb9-4341-b0fd-2ab4b54f4a5e,bc1bb96a-d627-44dd-b3b4-104be4b96de3,09e48e3e-e7b0-4e42-a2ff-64ba0ddd287e,network,2025-04-09 04:30:44,,open,1873,low
74fdf335-a2be-4cde-a27d-2ef7d3c54c2f,4d916c9c-0fff-4f40-bc3e-f0873842e9a2,c4275550-fb53-4683-9acf-de3bb6bfd69d,billing,2024-10-18 18:06:53,2024-11-05 18:06:53,closed,1185,medium
eba9c53c-9139-4164-bdc5-caab00a6dbff,92564d8f-b4bc-4bec-a682-1d2fcfe557eb,a24992ab-71e2-4732-b246-3fe5b46ce475,billing,2022-10-08 11:13:49,2022-11-04 11:13:49,escalated,1538,low
af8756cd-6f03-400b-8e4a-ab57e734db76,a5d229f8-5590-4957-bf5a-6032eb4eed7b,975458c6-b655-41a0-bc84-8317d27e2679,device,2025-03-28 12:37:49,2025-04-05 12:37:49,closed,1175,medium
0f2541cf-3d2c-4753-82a4-5c16dbaebb32,1cc7131a-f492-422e-a82c-a0802072298c,317ddd03-d604-47ad-985d-e9a1fe316e6a,device,2025-09-24 19:26:16,,open,1316,medium
0e007979-84c4-4aa5-8c9b-5ec332c3f54b,fe9f19a1-a83d-4eea-b116-509da8b6237c,e00789d2-cd9f-4b47-942e-e7b8dd03624c,sim,2025-03-01 18:38:23,2025-03-27 18:38:23,closed,1599,low
61534a18-b0db-450f-89ed-a89adde68c54,a36bc9f7-5d03-4e8a-b015-0ac9b36bddaa,a6bda054-3d1a-40f1-8c3d-c3d8beea71f6,network,2024-05-02 04:51:55,2024-05-30 04:51:55,escalated,1967,low
d17d0825-169b-4459-87a3-8763358d1be8,f7ce95e4-7ea4-4a69-8a3b-6cbd84be7e8a,c3f7138d-d4ba-473c-94c2-813496c03b64,device,2025-07-03 06:50:47,,open,1826,low
6bbb38ae-8140-4efa-b39f-ade9544808e2,163ac315-71e2-4870-99b9-af693aa2a63b,34f2666b-e1aa-4e03-a4d9-a14ae18d14df,device,2025-05-31 13:22:38,2025-06-17 13:22:38,closed,1005,low
b4dc55af-3bb2-4b1a-8cdd-740bbb65c9a5,1d5f3bc1-34f9-46fa-9c5c-86e0c77f3be1,b538113b-55de-462d-9ecf-342931e9aef8,device,2025-11-13 22:37:52,2025-12-10 22:37:52,escalated,1903,medium
144a7f2f-4249-4127-a013-995e17bc9da6,f987374c-54bd-4767-a696-023127dd62ed,0256c90f-1794-4c86-bcd7-886f8fbb025f,sim,2025-11-05 17:50:40,2025-11-28 17:50:40,closed,1795,low
92de2906-5c4d-4ba6-935e-ed47a2cecc5d,606b8d17-392b-4226-951a-ad0c4c3d596c,3d88ba76-5a14-4b6f-b484-04275145b683,billing,2025-10-30 03:55:27,2025-11-26 03:55:27,closed,1866,low
07f72991-4361-402c-a959-20b52cbbcbff,4821aea8-1e53-49f1-ae8b-0024ddabfd7e,3cbe5597-ede0-46de-919d-850c7eeb21bb,network,2024-07-13 06:59:35,2024-08-11 06:59:35,closed,1248,low
d3c4b4ea-bb3c-44ef-94b8-9187860aff2b,a9e7eb73-4df3-4c64-8e53-0451f6e42b92,00d73d6c-3f0f-4d2f-a869-82463c189b89,device,2022-07-06 11:11:27,,open,1658,medium
09bcfc62-dfc9-4d75-850f-7d77cabd9f72,4af0e1f6-c0ab-4abb-9778-b93cfe490c97,a3905a5c-b730-4399-8c79-754715b552fa,network,2023-03-13 20:02:50,,open,1260,low
64a4fb95-e164-4410-aa47-d394bb505c45,40c3168c-2c18-4f7f-8741-13bb80be72cd,8e11ab2d-7c39-4a13-8938-a0e72635bb58,network,2025-04-25 13:18:15,2025-05-23 13:18:15,closed,1082,low
d41ac19a-5e32-498c-8188-3468f90e89f6,d6785f3e-0bd5-48c3-a213-fad8bbee1397,de890aed-4b70-4fe9-bc49-deb97ab7477f,billing,2025-04-13 14:41:47,2025-05-11 14:41:47,closed,1397,medium
0ea7829e-8d49-4902-8cbf-60d8f9025533,0e360b0b-57ad-4270-8e86-3ff08a3b161b,e4187cba-2eea-45d5-b3c5-d6346767a6fa,billing,2025-08-24 03:40:30,2025-09-02 03:40:30,escalated,1512,low
89e212dc-af11-4edc-9238-d2896cc82978,305b775b-f00f-4448-bb40-91e3bdbdcbd0,cf039aba-0a7a-4045-9d29-8fe71d521366,billing,2025-02-21 06:07:29,2025-02-24 06:07:29,closed,1306,low
a0c9bb7a-d314-4052-9f11-af2ec6723b8d,3e4dbb4e-4de8-4ff1-bd76-c9db1c54293b,5ddd6be8-1ba5-4b3b-b405-726ed29038a7,sim,2024-09-15 07:17:15,2024-09-25 07:17:15,closed,1041,low
1a1f0f26-2f80-4281-90a2-db86f90fc89f,284d9d5c-38d1-45e3-9541-43270146315a,4e5843f2-78f2-46ff-905a-2ccc9f2d27fb,sim,2024-04-14 20:55:25,2024-04-21 20:55:25,closed,1378,medium
f66a5959-d78c-45ea-9f05-4a19d46af267,8e838cb3-8ac1-4041-85af-63493101a217,a5ed0972-a647-4db7-b69f-8a4854dfe1f4,billing,2025-02-26 23:29:41,2025-03-23 23:29:41,closed,1981,high
0f5b0fc2-c5f7-4f51-bd0c-fe631e81e892,dbe94015-549d-4371-a522-43091825a9c1,966a0286-7f46-4e61-9976-9175a5a3b4d0,network,2025-09-11 11:49:34,2025-09-19 11:49:34,closed,1136,medium
d766aa1d-5be5-466b-bad8-55c053054798,e999f2de-cad9-4499-b1ed-52d5f8ff95a9,4b644654-aed5-4dd1-9f8e-728cc486349a,device,2025-09-08 16:46:31,2025-09-20 16:46:31,escalated,1307,low
5bca0ad3-6bfe-499d-aec7-34a1f55b1086,cfcd2eb3-5f47-4cee-944f-1c5f52edb7b2,132e5702-fd6a-492b-a97c-f0e834bd63b5,device,2025-10-24 01:44:00,2025-11-14 01:44:00,closed,1011,low
29f95fca-9f69-48c5-843a-ea7fb1090fd2,c883ca98-b510-42f9-94df-69370a2f2515,55147f52-9309-4251-a961-45ec535801cb,device,2025-08-04 22:07:07,2025-08-24 22:07:07,closed,1158,low
a1d2c43c-01f8-442a-9752-e95cb41a9fcd,1e969cd6-ad86-4163-8efd-90715e591566,f8f4aa18-4813-4962-a50c-8181e4873377,network,2025-05-16 00:59:41,2025-05-31 00:59:41,closed,1298,low
b8c3d4a2-f7ab-4ff9-bb09-11445df2356a,9280285c-c7da-486b-b1cc-a394188bafa6,67a7e2c2-71c2-480c-b671-088bfbfc3e32,network,2025-07-18 18:51:25,2025-07-19 18:51:25,closed,1760,high
d3b03b3e-a04f-465f-8589-2b05db1af4af,59186c4a-346b-46d5-91b2-d75cd071aa26,8b01a508-7ff7-41d3-a2c5-19b676575814,device,2025-03-31 02:55:43,2025-04-12 02:55:43,closed,1375,medium
92f7a1b1-041c-4382-ac8d-fbb49c7a7d8a,cf0285da-e7a3-4897-b600-c9e02cc9a809,0ee19ce3-bd7e-47df-b656-5bf2671a3aa9,sim,2024-09-22 19:32:26,,open,1008,high
4e26c82d-1cfb-4a7d-bbfd-a2f76e391062,92dc03e5-5dad-4d81-bf51-8b611b0ab48e,df645dc1-5778-4af5-a702-287a3eb55514,billing,2025-11-21 20:38:45,,open,1969,low
e5f29d67-7716-4d43-9c43-8e334479dff4,68d04859-24ac-4d7d-9599-3e8cd8e72da1,9d2ede11-0851-459c-8fb1-f87ac1af062d,device,2025-06-10 17:05:14,2025-06-30 17:05:14,closed,1726,low
ccf7b365-98de-4d10-b4f4-c9874b58c877,1b83dc5a-f284-4c3c-b95c-194f26bd7d99,a7e16d2a-e393-4239-b86a-83a1f0bc3e61,network,2025-05-21 18:26:52,2025-06-10 18:26:52,escalated,1852,low
dc525d77-8ef1-46b3-804d-421b7822c6c2,9518bbcd-728c-4dd8-8ce3-3e81e67eb23d,842683a7-c601-47dc-9be3-9c9d52cf9ee7,billing,2025-10-30 14:36:10,2025-11-16 14:36:10,escalated,1862,low
1cb3b2c7-9665-419f-99cb-73add04dd368,6d656507-a236-41bf-98c4-6fa4cab793d8,528f26fa-51fb-417b-a19d-98b232bc1ae4,billing,2025-09-09 18:01:43,2025-09-27 18:01:43,closed,1655,medium
79fffb1e-3793-4d2b-a7a6-6f338f0f8d77,1e21b91e-67a4-4f7a-8c0f-f5bc3c04a08b,e0fefb30-e00a-45f0-b6f9-ad646f96a9cd,network,2025-11-14 13:46:58,,open,1518,high
4947a079-5e73-4320-9453-21b65fc84783,4a913d0e-34bc-4b8a-85c8-34ee3e72b77b,681de1fa-024f-4f38-b6e3-5d8ea2212df8,sim,2022-06-08 12:56:58,2022-07-01 12:56:58,closed,1726,low
ff7a08ca-c06a-421c-8099-dd504eecb995,16c115b8-59e2-40fc-a2c9-036b6ad825c7,bc0dc60e-bbb5-4fe3-bfc2-090f407d2323,billing,2025-05-12 03:10:26,2025-05-31 03:10:26,closed,1522,medium
d8ec9a04-c17a-489a-bf03-dc46c6108ac1,713b059d-5819-4123-ac87-aa73984fd24d,8f54bf45-aa2a-45ff-8811-2b1383a157ef,sim,2025-08-25 09:18:19,2025-09-20 09:18:19,closed,1662,medium
c1fe9d8a-ddf2-48af-b2b3-f44c957e8125,657e45d6-8bf1-4cab-81fe-66f18481388d,096018f2-75cf-46a3-8e2a-cf1552160c12,billing,2025-05-14 05:28:09,2025-05-25 05:28:09,closed,1592,medium
fc420500-6bed-4e70-a1c4-a757d7ddad44,65f0e3dc-5450-4329-a544-5e875312d3c4,dd71306e-2614-4c0b-a311-6a18f99f81a2,network,2024-11-09 14:02:00,2024-12-01 14:02:00,escalated,1755,medium
8e0e6c27-c5ff-41dd-9754-421737ca2f25,24a5eb0b-e095-4d4a-8f4d-f9d8f0103dbb,753b0d9e-a2a6-46c0-b18a-5e66339c8c89,device,2025-05-26 13:54:45,2025-06-22 13:54:45,closed,1115,low
0ad2444b-7c24-4888-b9ec-64467cf0d4b7,67fbba9e-6038-42b8-9020-feee47a2545e,d183571d-2743-4967-b5f6-febf27723274,device,2024-04-25 16:24:00,2024-05-12 16:24:00,escalated,1066,medium
71e8db4c-6c93-4f0b-9e27-88f496dd16db,6e182ecb-5847-4279-875b-677dcb5830b4,4a4594bc-deff-45e0-b6b6-0541ea84c7e2,network,2025-06-13 03:38:14,2025-06-23 03:38:14,closed,1620,medium
6e25a3bd-10f7-4bc1-9b43-39f4a2eb4df9,b5e2709f-ffa5-4910-bfc8-31d88c15a750,8a19eb83-e9ad-4245-b089-b04da1df4da7,sim,2025-11-23 02:57:51,2025-11-28 02:57:51,closed,1745,low
a97cf804-bb26-4b40-9bc8-3cf2b15da0f5,7149dc6f-dcf3-4beb-b0c1-3ae58f7b5d51,e9fedcac-745c-408f-b78f-bece98788471,billing,2023-07-13 16:47:46,2023-07-19 16:47:46,closed,1444,low
236fe50f-c9ef-44a9-b864-84afacfe8a7f,91713146-1185-4126-9ef9-0c9c902d19ed,55e4edb4-8692-4ca8-986e-6d8f5c82c5a5,device,2024-01-21 10:14:26,2024-02-03 10:14:26,escalated,1871,high
8097d009-08d0-45e1-a250-5f8f5f57f903,4f6360b2-54ef-4858-ade9-63c69170ab7e,869199f5-a907-4e1b-a9d0-0691cace3e4c,network,2025-06-05 23:17:49,2025-07-04 23:17:49,closed,1302,low
4b5dd824-4e97-4001-84d0-3d9017647594,bf1aa5fd-92ab-4434-b4a0-da3c9f17252c,d25fead8-6b01-40f1-95f0-f0fba6e3a17a,device,2025-10-28 00:46:42,2025-11-25 00:46:42,closed,1512,medium
dcdc9423-a1bc-4750-ba49-0e1166200833,c8661496-3d76-4127-8e61-5b13ac8fc2de,4c01962f-1c3a-4f52-bf6a-b008dc3ef6c9,device,2025-08-22 19:12:11,2025-09-07 19:12:11,closed,1725,low
8c56e034-e4f5-4e3f-9dcc-771623f43426,becccb23-d838-4cf8-858d-639bab754795,c692cc87-ba8c-4c0d-814d-0a11d4aac6d0,network,2025-07-22 14:56:04,2025-07-23 14:56:04,closed,1467,low
b7afb2fb-f863-41a1-baa1-7ca137c986fe,646ec97f-0b4a-409d-b075-588fe2410171,a8b672d1-35cc-41f6-b03e-bcbc7aafacfb,device,2025-10-08 13:59:01,2025-10-21 13:59:01,closed,1731,low
82b7a544-df78-4cbe-9858-1def9a24d87f,fb68f6b7-f98f-4ff1-bbad-8b64c602c4f0,ef90d0f7-2637-410a-ada8-c30abacdb72d,sim,2024-06-07 15:31:43,2024-06-23 15:31:43,escalated,1270,medium
d146bbe7-77db-4f78-b568-a23fadccc864,b598bbb4-3e4b-45ed-b136-fc80fd4fb95f,0122a917-de83-4c82-bf19-1ac8ff7aa8cc,billing,2025-05-21 02:50:17,2025-06-16 02:50:17,closed,1853,low
92bd56a0-2bcb-4a8d-ae2c-8314b85559ba,686dea82-4201-4509-ab42-699db5480d3a,ab53ce3e-ed38-4a26-8897-40c15f473420,billing,2025-10-19 09:41:39,2025-10-27 09:41:39,closed,1149,low
dd3fb6fb-aebc-4556-96d7-a3b6e8328fa0,d76d799e-317e-4470-a0ea-9232e6227adc,f693a6b1-80e8-4179-b177-0f6dcecab41e,sim,2024-08-30 03:18:51,2024-09-02 03:18:51,closed,1611,medium
9ab02c7a-a704-4251-9365-b470d3676558,8d98b148-5bab-4f16-a9ad-a2e8d5429db6,6bf0c93d-b91a-4e7a-a7a6-891c312c560e,billing,2025-11-09 06:54:59,2025-12-03 06:54:59,closed,1279,medium
8ae48977-3f9a-48ec-93b0-0b8a4ffb8f48,6470ec4a-0ae8-48bd-801c-531bb760d1ff,897d2f25-98fb-4247-bbb2-aed065149980,device,2024-06-02 04:13:46,,open,1083,low
eec3c32a-b68d-47a0-ad85-ad2c11e4cedb,3ed3c043-9459-4a70-bcaf-0473d3b15042,ad0d55d8-66f5-4cfa-8534-587678ec4100,sim,2025-03-02 13:39:45,2025-03-03 13:39:45,closed,1628,low
ea72f6a9-2095-41f6-a9da-bda80f14e020,cc28a9ff-e17e-488d-8caf-7fe89a8054f7,0fdf6e85-fe0d-4ec9-b8c8-f793db354649,device,2025-10-23 20:59:36,2025-11-06 20:59:36,escalated,1196,low
d3c01908-e279-4df6-8eea-16f14595e331,24bb47ce-aab0-443d-8461-84e32fae68f4,b1c849f9-2cb6-49ed-890b-584dad2ef6b5,sim,2025-05-02 02:19:27,,open,1957,low
10bce92f-c34b-44fd-86f2-7d394f6c6cae,b732c7e7-8a11-4a40-91e6-babd3f7b4664,dbff55ec-17f2-4304-9d1d-4b9691d01776,sim,2025-07-16 05:10:00,,open,1578,medium
c0a198bf-e903-44a5-b95d-d0f3d7ea3ad0,5703c227-257e-44c6-96d3-2ea5530f6d98,e9f63aa2-118b-4cf9-bebe-a5663c2c0ea6,billing,2023-09-11 17:42:50,,open,1072,low
2cf2200b-6a7e-4903-ba9f-df55e31005cf,8d4fb5f6-fb13-48d8-b724-c5edd5c9b250,072dbe12-8636-4195-b597-c3d0e10a1b60,sim,2024-11-18 11:05:41,2024-11-30 11:05:41,closed,1333,low
186695bb-e1a6-4878-8790-7e595fd6abd1,ccb1b719-051a-487f-8cf2-d64875225181,78b22290-2dee-43be-934d-96221314c69a,device,2025-11-09 14:15:53,2025-11-16 14:15:53,closed,1150,low
b7d85c29-bd9f-4d3c-ad33-9d507bd0f860,1d70762f-0335-44db-b4fb-ad78cfed3326,eece03a6-57ca-4ce2-97fa-1bb7bcd25c24,device,2025-10-13 17:33:50,,open,1683,medium
7db018d6-c361-4acc-923c-19fc76e93631,558b9f89-842f-49d2-b61d-b98e557a35ae,e102cd0e-f4d3-4c5a-84fd-4ff29446c360,network,2025-10-05 01:06:00,2025-11-02 01:06:00,escalated,1501,low
91615d61-c265-48d2-ae59-a2332060ebda,ee14f04d-3aa9-4949-80fe-5e7c2b96f5d6,8065d962-7a42-42ef-881b-2150273a431b,network,2025-08-26 22:48:21,2025-09-03 22:48:21,closed,1261,medium
d03eaab0-2942-43e0-a006-f915913b8d43,bf7afb6e-a2e7-4a67-bc9f-507ca299cf91,463980f5-8815-4449-ae15-bd4e56d46417,device,2025-11-01 13:10:54,2025-11-16 13:10:54,escalated,1919,low
ef0b02e4-6fcd-4242-a1dd-77104896edcc,8801f0ae-4a08-4fc5-9ef4-10362eccff3b,01ce457d-04e6-4527-81ba-71b86e20bdd3,sim,2025-04-06 14:29:17,2025-04-21 14:29:17,closed,1453,low
121f8eff-c671-40d4-8a8c-8a458505f93d,1be187a1-d5ba-413d-8d29-445044e387f0,87789e33-0b3c-4859-a408-9dc715b4fe6b,billing,2025-09-20 17:53:07,,open,1830,low
4150fc71-4c4b-4d45-b638-72f22e546b8c,3204823d-ae96-4152-ac2c-776f41d12902,916b1ade-b2d3-41f4-abc0-5c8df45aa3dd,network,2023-04-21 21:19:51,2023-05-01 21:19:51,escalated,1096,medium
b4b3cfbc-d9e3-491c-acab-6de88820697c,e83869f5-0c58-4bc4-9f7c-8adf20f7a99a,fab4de2a-64c7-49e2-a73f-850dc221adb3,sim,2025-10-14 09:29:15,2025-11-10 09:29:15,escalated,1929,medium
f46237ad-6ed6-4b2e-a6af-57cbd81bdc1e,b6e3e73a-3599-43ea-a217-504d235648f4,bec9c71a-8cc8-482b-8854-3aae928c10f8,billing,2023-09-30 23:05:17,2023-10-19 23:05:17,closed,1191,medium
3362e450-c73e-48ea-b419-a8a02cb55232,f9b64fe6-6ccf-4170-b244-e9a92afdbd43,434e89d9-befc-475d-a2bf-497b866c226d,sim,2025-11-03 15:51:01,,open,1926,medium
82afb229-ae88-4158-b16d-47c8c3d26a3d,ca9dca03-5e4c-4aa0-91e1-6af73ff3d981,b9e827f3-8074-4bc7-ba18-bf1515e00dd6,device,2024-07-07 21:30:21,2024-07-14 21:30:21,closed,1508,low
84e738d3-e036-4556-82c7-ddc8e84e9669,27b21cfc-1e1e-470c-adf7-c8cd5df80fe9,a80dc098-d56f-4996-bd1f-f2cdd8b4d4a2,network,2025-11-18 21:25:05,,open,1145,low
39091707-0dba-4db4-8170-b7ed3359ab52,53c0cdfa-a5f9-461e-8e07-daed0613fb1c,cf1bea4b-48b3-423c-88f8-267254f6b886,billing,2024-07-20 10:50:00,2024-08-03 10:50:00,escalated,1059,low
016070f1-40ef-45eb-b7a9-283bd44a329f,6813160c-d21d-4d94-9d34-421276bb96a4,be6ecd79-f6fd-41b1-8d61-4ef7d4fe1859,billing,2025-11-09 16:10:24,2025-12-06 16:10:24,closed,1125,low
2cc82663-b937-4461-90a6-8ba0a6a06be6,5966d1f1-7222-4be6-bb78-c7fb8d67d297,fe4cf53e-a08d-450e-a4b5-09582b7f0488,billing,2023-11-02 17:16:24,2023-11-26 17:16:24,closed,1986,low
