cdr_id,subscription_id,call_duration_seconds,consumed_mb,timestamp
35b1ee08-3cab-4013-88d4-9a2d993dabdf,bce826fd-8b05-48ec-8a12-51bc7b2a950c,11,10.908,2025-11-07 15:00:11
0cb9f99d-7000-486f-b215-45433c0fc372,e0a65cca-56f7-4b28-a9a9-a737565bc190,6,4.592,2025-06-17 01:22:04
bf23c8cf-0bca-490f-96ab-e7f9e0408b5a,9b1b09a9-0bed-49a7-921e-01fd45bb9bfa,5,3.623,2025-05-16 00:54:47
909b7275-c3c8-47b5-bfcf-03ffda4ecd06,e1b13520-0db1-4382-99bb-9227b9164400,2,0.868,2025-06-12 22:11:50
5eba77d5-8841-438a-a2c1-c5aca78da32f,0da4db52-9ffb-4acc-8eea-9309ba625857,7,4.464,2025-08-16 05:12:31
ea2a9fbb-23a7-41a2-b1be-2eaba9a09b0d,bb07d5a9-7119-4dc2-89b5-740472e8d8c3,5,19.991,2025-08-20 11:23:44
8a3b3801-c525-432b-8a72-13080cf5d516,2bbe6fd8-c675-4427-90f8-06c66de2a14b,6,11.075,2025-11-01 11:24:39
c2125987-e45e-48f3-8241-d62fb50ebc13,fb794820-07e5-498f-9eb2-977df0031816,25,3.532,2024-04-30 04:45:01
6080d0ae-634c-4247-ba7c-a6d621bd4f53,ccb8b0f5-6d9c-4964-a0e3-ea76e5346804,20,15.762,2025-11-22 21:17:58
8533b91b-d506-4fdc-8d30-82e25999db95,74cb30fd-a7a5-422e-b1d8-8e0133544f7d,9,0.868,2025-10-11 17:00:47
2437973c-de7f-43b7-8e1b-dd718bfed275,ebcad1b8-3d20-40e3-a3c7-4cdfb1a91406,5,4.266,2025-08-31 21:18:33
4a098f5b-6225-43e6-9e29-d05f79516fb0,46fc5759-6454-4db0-92e0-98b44fb7fd6f,22,2.585,2025-08-23 23:18:02
c281241f-5fac-4977-b717-0f3604c3ba9a,b85d619b-86c1-4f3b-a30b-a8cd29fa9c04,24,7.818,2024-09-27 16:23:17
0481bba9-3301-4722-8f38-949a744d2d92,7678a630-1a9d-4cae-8457-a70ef6d3ab65,11,0.8,2024-05-22 07:33:40
c6dd905b-b55b-4c95-a019-01013c3f36d3,55fc3df3-5e93-40fb-a061-5ceaacbc7ba1,2,1.448,2025-07-10 09:05:11
d9afbdc8-58a7-4ded-8304-92abdf400825,be1fe9e9-6f86-465e-8eee-e3ed6b452a43,2,0.197,2025-11-22 18:38:49
0725ba20-939d-4fdd-badb-4469a6639822,ed796d1a-dec9-43db-a005-3c1a395268fd,1,62.811,2025-10-30 22:22:34
d62cdc72-6116-42e6-9d6d-aff7b7c55139,5e933aa7-b381-4517-99ae-338e2445a1a1,8,1.606,2025-08-17 06:13:36
58fc06e3-c8c4-47f2-9d2d-07c4164735e5,90c0c7c6-1c8d-4579-8d2e-bd13aa745a14,8,4.643,2025-11-22 16:51:31
dac9926f-1431-4672-af6b-5ce5d53461f0,19c436dd-eb30-4336-b9e9-147456c91dc0,20,27.181,2025-06-19 05:05:59
a5ece458-b06f-4f4f-8796-46d8c9529c0e,adc69c89-289f-46ef-8efe-85694fcc6a71,8,8.773,2025-05-31 02:49:38
9684a78e-9240-40ee-b650-abd428ec53a9,b94382c5-26dd-411c-b738-da2f331e1046,4,2.173,2025-08-14 11:38:58
9b15fd45-7cef-411a-a4c1-1b313d2c0243,4ace9522-f786-41f1-b7c3-cf5f112eb28b,11,5.812,2025-05-18 09:20:38
c40c5555-97b3-4b44-8833-8ceb2f444f84,c3b0a7fd-bfd7-4570-aded-98763849dcf6,11,17.203,2025-11-15 19:00:02
20990c57-40f7-40f3-8b11-b0ab12184d3c,25501b42-e79f-47e3-ade2-ce08615c7f16,8,12.085,2025-04-15 08:24:12
893d0ee5-3b77-494b-a0c4-8e85fd7faca0,192c9dc7-872e-4b32-9bc9-5637d82cdeb2,3,4.388,2025-06-15 07:47:14
32b33254-63dc-4c43-b8f6-9c35cc4e075b,994d18f0-ddf2-43a7-8bd9-b90b5c9cdf88,28,10.304,2025-08-25 12:01:13
dd86e4ce-912a-432a-bc99-e75842d10f1f,79a23859-ad3b-40d2-910c-e37180c31577,7,8.471,2025-05-02 10:47:49
e7ba83cf-92e0-4094-99ba-965c696ff3b4,f0b5893e-2a72-4076-9cbc-c8d42080467a,2,1.115,2025-09-11 08:34:10
3ee9a216-6e1b-42f1-91de-31e97d752e1e,dd7a2f7d-6eb9-44b4-860b-ccd78c9f2ab8,17,0.212,2025-11-15 03:33:12
89f829f5-a40f-4180-bbbb-677f60ac4a15,8c91ad3b-13c2-4bef-8342-558666ac51ae,18,4.187,2025-09-15 02:51:28
eca7d16b-8541-44c8-8e3c-a2f75403b8fa,8894783d-72f9-4c88-8ca6-a1338bf46693,1,5.667,2025-03-03 05:10:11
1c4ff1f4-98b9-4548-a8b0-7310c08ec7fc,72cd93e6-8aa9-4629-a276-707f16176db3,10,1.375,2025-09-08 10:14:48
b81daf6a-b4ee-4287-9e6c-d6bc6dfaebfd,786fa3bc-d68a-4c27-81dc-7f4cde862c84,7,5.327,2025-11-20 09:24:36
4b4d7e92-b1fc-4288-831d-8898c2b9936e,5fb84984-d41c-4b98-b1f3-d43b33ab9413,8,26.144,2025-05-20 12:39:20
027717ee-897b-41a0-bc7d-5e3461aaf573,2f1434c9-6fe1-43ac-a4b0-9a7c1bdc4f35,4,3.747,2025-08-31 21:56:25
291b40d6-4827-4752-909e-14aaf089378e,e8f22e26-0c97-42d8-b962-011c48b60c8c,2,2.458,2025-04-12 16:38:45
9cc7e658-652d-4659-9d14-ce108f96ff9f,dcbdc037-fcec-4c2f-ba0b-e3391eb7d827,28,8.34,2025-08-29 09:52:54
38f1663d-3ac4-405c-a88a-7fa80f48cef7,66447007-aa84-414f-8c58-1fcc6820a50a,30,15.564,2025-10-04 19:46:13
a8354b5c-58bf-401a-9bd8-a5fb6e05df17,da464a19-7e43-4d56-9d8b-4357e94ad9c1,17,10.373,2025-09-01 03:01:09
1e82486d-c2ff-460c-ad4a-f070a2f4c52d,76bb3285-1340-42a1-968c-ef5bde22dcaf,13,0.306,2025-10-07 06:25:50
9bd17bba-f904-4aef-b78b-30b75a0332dd,97b94b39-000f-47d0-8d64-936de7995213,18,4.937,2023-02-28 18:58:05
0ec91400-f695-44e4-9954-bd881eee0d8d,4b23a275-24a0-4bfa-9c71-8c4452d7366d,6,2.991,2025-02-02 03:20:14
d13990bf-3d46-4940-bea0-8004f459704b,85683236-32f7-4554-bc11-e83bf525e728,4,1.222,2025-08-12 18:20:35
909f0f0e-7f78-4288-8026-33482ad9e3aa,26962fba-5a56-46c3-8914-6acac9f1dfc0,18,4.195,2025-03-18 05:58:05
e0064306-2b35-46ff-bb79-31723a57bf68,ac47f0f3-68c6-43d1-98ae-c080c6f0f2db,16,19.369,2024-07-30 07:37:22
166ec3ff-d20e-4057-9a61-87dcf2c4c176,da3bbc07-ba76-4ead-b128-92830be1ddd9,7,0.523,2025-10-17 10:40:12
f151d278-f741-4a73-832c-526e0edf25d1,ad6d5007-02e7-4c92-bf9f-1d9ba6fb1aee,12,9.628,2022-09-12 22:00:09
32b40b4a-fbad-4c22-a793-1f3a3e1e4b76,ef94e9bd-7460-415e-b703-1a71f3dc733e,9,12.092,2025-10-21 21:38:41
9c3955ac-77d8-4a42-8a21-ead4b936e883,d9777f8e-8137-4de2-8439-f2b6aeaeef56,2,6.57,2025-11-12 17:08:07
cdd964dc-e798-46c7-b86a-4e355a896cad,384b881d-feb9-4471-bea1-807cbdf396bf,5,4.686,2025-11-09 13:46:29
2970df2f-85d3-482b-95a9-939abc366723,ea8ed769-b08a-461e-9bcb-25e4cc85bee2,2,2.738,2025-05-22 17:50:00
2b332810-a555-4e97-8c0d-475e2d417f34,c9bd07b0-477f-4e0c-ae7f-c50203b2202a,6,0.555,2023-01-20 18:40:24
5a521a7d-8b86-45e1-82e9-16437a8fdd7d,58f87b03-2c05-4471-8503-75b012502432,2,1.165,2023-12-19 00:05:00
d65e99b5-8093-4277-ab71-0c38fade4cc5,eb3834e6-1817-409d-a35d-7ae4d84cd3d4,21,14.284,2025-10-30 07:25:05
f826836b-19ba-4a5a-8d57-ea350f6c2ad7,f6dcc5f0-731d-448f-b3ed-e78259566b62,1,4.671,2025-08-31 04:47:41
2c021941-c9f5-42b4-ad11-c4b2d0205e25,15a12335-28fb-4c6f-9291-740c74c0b51d,14,3.654,2025-04-29 03:26:50
8aabe6c8-d30c-49b3-b004-3aa70f8ad54d,b68df614-84af-4c12-bf87-666be333e086,15,2.599,2025-09-04 20:22:32
5d2314b1-29e4-46f2-8761-0105b63b2837,50abeadf-3826-417e-95d2-6e85bc170f7a,12,17.988,2025-10-09 21:56:54
cc981ca5-8557-44ee-9f2c-216c13a2739e,cc9ed306-9af1-48a6-b901-553ce88a5444,9,0.525,2025-11-21 06:10:15
7a7104f6-7d72-4072-ae84-8de2d690b9a0,4910a977-a0fd-4925-a705-c6ab52f83316,1,3.617,2025-07-28 21:22:21
efd2bfa7-2546-4560-bd55-d78d44345277,5ab88aa9-988f-4466-94f1-c60a479c6132,8,3.691,2024-04-01 12:08:56
104d30bb-a96e-416e-8c47-dba291ceddc7,d93015e8-67d2-474e-b3e5-716e1d3f8a9e,1,7.992,2025-01-13 11:01:08
1948fc7d-54ac-4ce7-86c3-bb868d1ea76a,792617bf-a6e0-4e20-a59a-4dd74b8debfb,4,13.007,2025-04-28 12:44:51
eebf185a-e2cc-4bd0-9d48-8040c8050a11,9a991a4d-0b6e-442a-88dd-d89ad164946b,3,2.103,2025-09-28 10:10:46
474151c3-d4ab-424e-ab7b-f5ebc0284e99,83c90e34-ed66-4263-8ed0-ccf98cf4f3a0,1,100.681,2025-02-27 08:35:42
c92c53ae-dfef-485d-b10e-0c083bab986b,5e92542f-5814-417a-b4b6-35abfc74bffd,6,1.863,2025-11-23 03:24:43
d339c89f-5844-449a-8df2-65ae3cde49e9,c873b892-33d6-4c6d-a864-8f4cc7f6d6c8,6,1.455,2023-11-08 20:08:23
cbe937c6-c7ea-40aa-9651-898be272afcd,06618ec3-c539-4306-93ea-9cf4d084eb54,31,1.323,2025-11-16 20:57:54
3327609b-dba8-4c67-aef7-800d2201af13,a6ae8daa-2f41-4701-b85e-7db8eb66aaa2,6,0.947,2025-10-29 19:15:27
f0bf0d5b-08cb-49f4-ac9c-acd06a888e71,cd7f77ed-7cc6-4d42-ade3-9012b4636fd7,5,2.702,2025-10-23 18:05:42
1e27bb76-ce20-4342-bee4-096a91636370,edac7d36-b27c-4590-9fb8-68e8043de43c,2,3.701,2025-09-27 16:57:29
c7ef3278-9554-40d2-ba25-6ab27c571867,e653e9b5-1631-44f9-8948-273f53f53fc4,4,23.84,2025-03-26 18:42:10
36405f14-67d5-4647-a1df-a4d4b6e26eef,d040270e-67c3-42af-aed7-7de90d77b3d1,3,0.305,2024-11-10 19:30:46
6f82bdc8-01f1-4d29-a9d8-8f7e7824fb8d,d5111d9e-b498-46e2-8565-c68908165394,26,9.785,2023-11-23 23:42:21
a5a0e72d-79ac-4eff-8d22-574e2bdd066d,b2d94c46-e00c-4fa7-aa50-7dff70234eb4,3,3.695,2025-07-05 02:39:14
21f87787-5755-42c7-a99d-0eff9def2602,996feb7c-5687-4cc7-872f-ca183445c5d8,2,0.93,2025-09-10 04:47:10
156e72e6-ef58-485a-988a-0fcc21e01baa,e5d5a626-62d4-439b-bb52-ebe1e7c9ffca,8,25.931,2025-11-12 01:40:15
25076bbe-6ccf-49f9-827b-033028ee21a5,30331463-1497-4733-8b81-ec754ab590c8,8,18.622,2024-07-06 12:22:23
30171199-e8ed-4250-8b69-198f54df4455,6d42cad7-765a-4c1c-b5b3-7db3e0c6bdfb,48,4.057,2025-04-07 10:27:26
bb0f5110-b352-4b05-aec7-c58930e6f53f,a265acc1-556f-4ab9-8b08-3c5d92c8d4e7,6,23.739,2025-02-14 01:40:55
bb009f4c-7704-4e36-aedc-1b6c1afe32c0,0efcf044-7ad8-4638-aab6-4b334b0d1990,7,7.975,2024-11-26 08:02:59
53efe6ee-3da5-4e7a-aeb2-4ddacd12c158,af3f5ad0-7b1c-427c-ae14-c37a75581625,1,4.36,2025-03-22 17:54:52
c2ee1847-045a-4bdf-8979-06f3d51bf9c3,4d787f12-cf26-4bef-9af3-14701580f75a,11,10.604,2024-07-21 10:15:10
b42c6616-5642-4168-ae53-0d9430c3f93f,fb80054b-d46b-4c66-aeb9-614ec80bacef,4,7.66,2025-06-09 11:42:40
986b4bae-5fb4-4534-80fd-e1119d3aba27,d9777f8e-8137-4de2-8439-f2b6aeaeef56,10,6.682,2025-10-16 21:44:43
c0916522-542e-49a3-aed9-1c2e03f3db43,d0a90913-1a34-4074-9b90-56ee785f424b,57,11.937,2025-09-16 00:59:53
78ce3b1c-a89d-4578-8be9-04a4f158c7a5,8fb4aed2-da8b-4fea-a415-63ad01c26101,9,2.921,2024-05-12 23:46:43
83bc04bb-8a7b-4a9c-94a8-17450aa1481e,2a2a1f37-e13e-43e7-87fa-892113734db4,20,1.506,2025-07-08 01:24:07
5c92f516-a2aa-4724-8096-fd2285f2343a,bad9f49f-c4b7-425f-8807-12147eb4ce73,27,14.917,2025-08-01 07:55:54
b929fde2-cbb7-466b-ad3b-36cea9d2ed15,a6601327-9b84-4dcb-86db-01ebd4a8695f,3,1.941,2025-09-04 22:45:55
f2d9a369-745b-4cef-a376-bc9daaf68b05,3120a641-027a-426f-8667-66b2e1b870ee,15,1.909,2024-05-24 21:07:54
683bd7a6-e7ec-4ab4-865f-f92f7e3c2f40,7a6aec02-2805-437f-835c-a2fce9a58928,27,8.084,2025-11-03 17:09:02
97c4acb4-fdca-4c69-8e53-dbbd4fddc60e,5731be64-e945-4b98-ace0-a5338f0f84b6,17,3.074,2025-08-08 15:14:03
e73c153a-32e9-4594-b1dd-3a9ae2a3ebff,415bcf4c-3b74-4842-a060-f3d8eda47ed2,7,0.997,2025-11-08 00:30:28
6a00defc-533e-4341-bb67-7c2760a969d9,b0563b3a-449c-4169-b50f-81849b51ad42,5,3.276,2025-10-25 22:34:34
52ffd8fc-8c8c-4522-a73f-e8ac7f4ec15c,c1fa4ea6-98ed-4074-a216-b3874036dc9f,5,10.63,2024-06-10 15:13:19
3c04944c-d60a-42d6-b2c6-c5f9ab7c0adc,d3cad5ee-0084-4641-aabf-e3e8012f9ac5,12,15.064,2025-11-15 17:00:37
e6bdcd1c-5549-46b9-9b6f-8b63cff73b39,29182688-7cd4-462c-9084-c091574954cc,11,3.42,2023-03-27 21:48:46
0cae2740-5abc-42f8-94de-09ded51aa6ab,5f44c641-66fd-48d3-b78c-d4a119a8e7ae,26,36.663,2025-05-14 01:08:14
f0e05a94-00c7-40a1-917b-a3fd563af2cd,04128a3a-83e2-4841-b18f-3a8bec13e700,17,2.458,2025-05-10 22:54:00
705d097d-76de-43dc-a772-73910f91ce29,1031f572-3edf-417c-acd9-4e3ee03efb0e,5,14.136,2025-08-05 11:22:01
ab2a187c-742f-4240-93fa-7add61f8e20a,6e057689-c389-4f66-bc1f-e2ad0e4ad5b8,12,1.032,2025-02-10 09:07:00
6bce52ac-d637-4508-b806-56a275242e82,a0afcec1-c2f3-4ab1-9c8b-3fadab130993,6,5.395,2025-10-16 17:19:31
d5bca938-4b52-4a16-af09-8d546bbf48fa,a515c633-261c-45ca-b220-aa3cdf648d88,8,0.819,2025-10-24 01:58:05
c3ef2daa-0a57-40ac-97e2-5bc97ace8801,f8b1d8df-095c-439c-a533-ac1c1028464f,26,4.575,2025-11-18 00:21:35
3e8e15a2-7112-4a96-95fa-243c1acd6967,4717e3d5-1f05-4d89-95bc-3545247630f6,4,5.141,2025-08-22 20:18:25
0e4463a6-552b-4e52-9f95-8a2bac30a5e9,cde05984-a501-4eaf-a089-ef48b2a5d486,10,0.78,2023-10-24 23:05:09
73e78325-584f-4c37-b48a-edbf012f7941,cde919a5-6a8d-4364-b9f5-3df77c1a85a8,9,12.439,2025-08-23 13:07:36
0eece41e-71cd-4a02-b5be-c8f3f756acbb,0a60e619-3e74-4b6d-b593-0493b1f98071,2,9.985,2023-10-27 17:36:56
a466043c-4524-4973-bf66-10c630dd4d18,8dde83d0-8955-42f4-adba-c503c79f1d6a,6,0.475,2025-10-09 06:25:45
7044004b-6d23-41a3-8319-d58d184b9317,f76fb3c7-c2f5-4513-9ec7-e114a8cf8b7f,2,2.031,2025-09-04 16:12:43
5d9efc8f-2a21-4b18-8602-32e4ca95dc74,35f6d4f9-e401-48cb-8fb4-b1b2eef455bd,3,0.725,2024-04-21 17:36:58
849b0406-912d-4ad6-b1f7-71577414280b,630d5414-bee4-42dc-ad54-eaf8b9e60a51,6,5.371,2025-10-07 00:46:53
674fc466-6709-4acf-a499-201724396086,7b88873b-7725-420e-9015-e04fb99b4e7c,18,4.803,2025-05-16 08:39:20
c31f06c4-8bd3-41bc-8682-ebde40ec23a3,78a49884-2b21-4909-ba25-8b3c0e5b2e43,16,8.469,2024-01-11 13:52:47
137b11ed-d39f-4fcc-9d69-b75eeb815ff1,ef334916-1e60-4401-bd18-0ee0e3ea69d6,12,53.853,2024-08-22 18:38:43
04e216a8-bc25-446a-b029-b23eee210a9d,f6b6de2a-c181-43fb-8d5f-cbb0d2e9cfd6,2,17.166,2025-11-18 15:43:09
12bf8c3b-45df-4565-8dda-2b441fab2c3d,3bcd4126-2091-4ae9-a7c4-97f788bc612b,26,10.914,2025-02-28 01:08:20
d6ad401f-4e54-4c7b-a0df-bfc5bd5f7bde,35808859-0202-445b-96a7-4bb69b6d64bf,44,3.241,2025-03-13 05:46:58
ef6ca9f9-2504-4cec-93d0-b2d8fcfe40b0,dc7ce2af-07df-4944-9fb7-6cc8dd90307f,22,5.744,2025-05-25 00:19:49
50ffda8e-3c4d-4d6f-8380-b21604400de9,eac6131f-60af-4c78-a0ef-4846bae503cf,9,1.636,2025-11-02 11:02:30
2060f08c-1e18-4724-a68b-26d98dbd173e,bf69e900-bf4c-4777-a61a-59ab6cff9130,11,0.405,2025-10-17 14:58:34
58b0fda3-6d38-4f3e-bb9c-8e3eb2e5b809,4a4cfd1b-df74-4fa1-901e-61b69c020880,9,21.832,2025-03-25 01:41:02
e7f9013d-3a56-43e0-957b-e55139d2143d,98e142d0-2b7f-4150-a7d2-dc0115710662,3,0.198,2025-11-16 18:06:55
270f4077-eae1-43f7-8bf7-0865d41e20ea,743eb718-20f9-4f16-9034-b8338f7f5b31,6,0.779,2025-10-17 06:17:18
0a1aa96d-88ff-42c3-9714-1dd26508ea70,89d5848c-c01e-4624-ba75-e7b71d9f1849,23,1.718,2024-11-23 08:24:03
0aa37704-8796-4260-bdd7-b83b57f66d62,8e9317e9-8d4c-435b-b131-7fd63de9ad3c,42,9.534,2024-10-26 07:21:27
2271afa2-b985-4e44-95f5-77b10bd25151,15949d92-dac2-436f-881f-1deab081ff18,27,12.849,2024-09-17 21:12:13
4ecc39fd-1046-461c-8e46-8feafc43ffc3,9295664b-55b5-4e8a-a7a1-04e06282af2f,6,14.131,2025-06-16 09:16:59
224f8b74-6c67-4877-aa34-d7a8ed4cb9ec,838c569c-aae2-40ec-b2fc-1d078144467f,8,10.227,2025-06-15 02:24:35
08bb8f11-8099-46bd-8b9d-27040bc24655,f20ac818-e82d-4277-bfc6-5a525f11e21f,10,1.496,2025-10-22 19:02:20
893c0adf-b982-421a-82f1-184cb1725de5,774e1c45-4bbc-4aac-84e5-d664f00df890,15,13.897,2025-11-11 13:40:02
21b4ca8f-79fa-40c8-ba5b-fca4a350b9ed,33a78200-e54d-4b9b-902e-0ff5e6aaeb42,5,8.808,2025-05-31 20:27:30
789f4425-8f6e-47ed-927a-4e376679826c,abd9e4d2-8961-422d-836e-b1aa1f288a59,2,18.037,2025-09-08 22:51:48
7e588b74-bfa2-4e8c-ae23-b3efc78b102e,688db3fb-31fb-41da-b126-d051ccf39f2f,1,9.563,2024-01-09 11:21:37
a0781556-ede5-488a-b0a9-e979ddf5f266,481f3b9b-548c-4787-acaa-379122c38d9d,2,1.653,2025-11-11 18:21:02
46ba3dcc-3a1e-4901-aa36-cafe48216f7e,f45c851a-c45c-4f08-a08c-65b8849c8e40,1,2.08,2025-11-01 03:56:59
264738d9-cdad-4353-ab85-03550cce6181,cc7c2ce2-d4e9-44ce-954a-d7479ed79e53,1,17.382,2024-10-30 04:41:03
14f6f7e0-d0f6-458f-9869-84326641c23e,2c945874-ef48-4b39-89ba-9eaacbec6e15,56,2.935,2025-11-22 14:26:54
95fc55a1-51bd-4623-8a39-496cf8a31506,05da3282-c741-4774-85e6-b492e96c86d3,12,5.715,2024-03-28 19:29:00
1746b269-12ba-4c63-b152-028c9855f794,523b782f-fcd6-4e6d-ae04-d68d77578498,2,5.404,2023-09-19 10:17:45
860155cb-73cf-4406-a16e-4f00425c0832,def41445-5815-418f-a626-aa9a6afede8c,20,4.543,2025-08-07 20:51:47
1eff0835-90c0-42ee-a624-f998b91cff62,40cf65cb-9751-405d-88f8-02b347466cb2,6,1.479,2024-05-13 09:58:03
498c714f-c0ba-428c-b660-afae06b34f35,19451ec4-7082-4609-9777-968aa39d6ea4,3,5.67,2025-09-28 07:20:31
92f172de-ad21-4d5e-a165-d12c3ed4f72f,a6302163-9f75-49f4-8e47-95a5f3540293,6,13.88,2025-07-14 06:25:03
a3cbc160-cd1d-4fcb-bbc4-afaafaaa5546,cea63b2b-8396-43c6-a437-594c2032db9e,51,1.281,2025-10-12 06:09:11
eaadbd5d-6ed2-42f4-8c6f-96936f9f0f36,94fcbef2-d32c-45a9-8bef-7fd3aaa8ebf5,1,1.727,2022-10-28 12:51:55
ca143ef9-ac21-4dfb-8238-04e0cf9b0669,5f195a55-23ab-4591-af51-65f084cb2f9d,3,15.252,2025-02-15 20:46:03
92ee778d-db70-422d-a66b-f1746669e1d2,1bf503f8-91a9-4c4e-91e2-1f79fcb67482,1,0.795,2024-11-09 12:29:56
3699cb21-6884-435e-bb62-63383bbe2e2f,d26f8880-0554-4ad5-9563-bbab0011bc60,22,27.375,2025-10-06 13:07:23
194f2455-bea9-4571-9a0c-7fe7da483ff8,aac7f73c-4d9f-414c-8855-6a237b495368,10,2.04,2022-04-03 23:08:41
e89768cb-1cc0-488b-84da-78b599ce87ef,856ab482-8272-4128-92c8-0eea9d00bbc9,3,5.179,2025-09-29 09:26:18
f9fa256f-90af-46e4-ab9a-1244c4a73362,82fc96ee-83a9-446d-a14f-920064aa573c,2,15.452,2025-05-24 12:37:40
a1f25d06-c332-4569-8735-280583905bd7,c533663b-23fc-4296-af30-4999735535b9,38,5.414,2025-07-09 13:10:06
ef2b9478-04b0-4822-b17c-4c2e1a243385,512ce69f-b4d4-459b-be9b-5df2108166be,22,85.622,2025-09-25 17:47:48
96676e03-4860-426e-9bef-0b6e586ad6ac,5af2f723-28f0-41a1-9e1b-4c5704f1724d,4,5.724,2025-07-27 23:36:52
9e2f5856-b4c5-41e5-9b21-2dacfbadb78d,e0f6ffbc-47de-4751-9be6-edccda284595,1,9.623,2025-07-04 07:43:39
9fb23249-b5ce-47b9-a7a7-b90e5fa33c8a,84235497-a9d8-44e4-8d2e-000f4bae9e93,31,4.879,2025-11-09 16:53:23
c89d2f29-576b-41d3-978a-87743adc5ecd,f728d0db-b65b-4172-972b-bf47464d32a5,13,1.735,2025-11-15 19:31:13
64808b00-7fe3-4e0c-9acd-88919f819d50,24afa152-60b5-4f7f-a2d8-a0d6ac35becd,1,37.817,2025-11-10 13:27:59
8ecb51f8-5f67-43ed-971a-e345a76a9b29,dc03ed8c-62dd-4498-b2a8-efc12c8bea69,79,4.608,2025-11-08 01:09:11
81597399-8ff8-4017-98e0-e0095a78d136,13fcbe2c-79f9-46e5-928e-e7cacaf34f79,17,4.573,2025-01-11 00:02:49
4bb333ce-fc89-4b52-86b0-63d8285551c9,cc99afb3-52a2-49ae-9035-81f71bbf5030,1,20.288,2025-02-26 01:46:07
c6a0eece-e636-4d96-8375-c69eae58d3c6,7806452c-c2f9-40a8-8c67-f7945e001bb4,7,17.069,2025-07-17 15:51:50
8c6cb2c9-085f-4bf9-8085-caa1589704ee,0f60d4c4-60f8-4dbd-a133-ea864e81213e,61,7.173,2025-11-04 06:55:01
8586f4c5-a2f6-42ab-9e65-fa88cb8dc88e,6c4c2e59-94e7-4c3f-9c2a-945cdc4ebcb6,1,4.979,2025-09-29 18:10:20
e2ce2030-ae53-4b94-b92f-db5c24c0c139,6d628904-27e7-48eb-83df-17976132c3cc,8,30.048,2024-09-26 00:27:25
494d9711-cc8d-478b-89b1-f06ce4b5ce13,673ab543-2f4e-4d17-91ac-6bae398a7914,5,40.394,2025-02-10 23:11:23
bbf20201-46ff-4cbb-a762-b37ba17cafbd,7066ced3-a5bc-4ac6-90d3-94cd213df45a,23,0.151,2025-09-09 20:43:28
19183884-b1d7-4b16-a2d7-2e14d9ac0b8e,14b6179c-6db1-4bd5-9f9d-45b0b53cfd57,13,2.238,2025-08-18 19:10:43
1ef6658b-eeea-4611-a0e6-bbfb1ceeec01,da914bb5-4028-43ff-bf67-4c8f87acd427,6,61.325,2025-03-22 12:30:06
b33ac806-654a-476c-a154-891ad13ab94b,b5239099-cabe-43e0-a9e1-32aac7dde2c3,1,21.654,2025-04-06 11:26:54
9467d489-b61f-467e-b51d-0ee1dac5103a,c843bcd5-d224-4fea-93d8-f6cd3f74e289,10,3.703,2025-10-25 15:30:39
af33f4c9-610e-4ff0-9c52-b2e9195acc79,9749e45e-c413-47db-80bc-3652a621cb74,6,12.561,2024-11-23 16:36:50
7cad3804-f7e3-4b8f-852e-ff745c666143,13a261d1-6302-4a93-8c87-4fd241da8d8e,1,20.249,2025-06-10 13:59:09
9b207485-5594-4f9f-993a-e8d6e1557ece,72aa93ba-3dfd-4844-9c0b-be65ed04356d,10,3.34,2025-06-11 03:39:03
a2982b9a-3876-41da-b42e-3b165da7aac7,0b62ba2c-88dd-4406-a604-774cbeea6666,106,38.423,2023-07-15 19:42:46
bef661f8-2f56-4db6-89c1-6265780cdf08,2dbce061-66c9-4d61-a1eb-4cf94fe8382a,10,21.492,2025-09-25 20:41:19
0699143f-79f9-48a5-89ec-c7293ea62f23,63262583-cbc7-4b00-9b68-bbd919165c53,5,0.504,2025-11-11 09:56:42
58bd3343-fcc3-401f-b601-797be6ce247d,e346e5b0-8e1b-44e3-8e3c-711703371f3f,6,80.135,2023-09-22 23:09:27
1ed08996-fe0c-49b7-b1ae-282b1de980c8,b1d8177d-e1e3-4542-99a7-fd4bd4237f74,4,2.538,2024-04-02 01:27:55
59229a7a-e433-4a1c-9b9e-a52c40e0fc98,049eb771-ddd0-4851-8086-829ceb7c4591,9,2.903,2025-06-05 23:21:18
882a7912-5367-4ccc-ae35-61edf56e49fd,50b82623-5fa8-470c-984c-43ffe8e37d24,20,11.997,2025-11-20 04:18:43
e06eb0b1-8280-499b-abef-c438f03c211a,d12ab04a-ddab-4547-aac0-38630f7fe8f2,4,1.202,2025-07-16 18:06:46
688129b7-e0a0-41e9-ae2d-d001acf9825d,aee86f4e-4d68-4fc0-8f18-3ce8cec33029,2,1.364,2025-07-02 00:26:06
4fddc97c-e04a-4138-989c-61d96daa62f6,6d13bbc6-2a78-4fc1-80a7-fcd7e7ae8d2f,1,5.453,2024-12-26 00:57:19
cb24b037-d4cc-45e6-82e4-3799cc1500a8,2cbaaafb-b9ab-46d7-b8db-a2cbea1de0d4,1,3.109,2025-11-20 14:54:36
58ecb6c9-d1d8-4050-8195-5cf69b1d6c9d,f8427c75-b5a0-46e4-be06-e651f148fcee,3,1.769,2024-07-20 12:46:23
d7038644-e3de-4194-92ab-3b0f4bc495a5,41e51ed6-e772-44a5-83e6-fd926f326c6d,42,7.959,2025-06-20 14:41:09
